"Id","Text","Time","Retweet_count"
1724,"""0926hrs: reports that five military impersonators have been arrested in kana lga."" #nigeriadecides http://t.co/aj7c5d4kwr","2015-04-11 08:35:06",5
1725,"#chad says it killed 200 boko haram militants in #nigeria   http://t.co/tnlqqek1pz","2015-02-04 14:02:44",9
1726,"rt @imadmesdoua: #jega asks #akwaibom to work with #inec staff to ""reconcile discrepancies"" in the numbers he provided. #nigeriadecides","2015-03-30 21:55:49",8
1727,"rt @nakufoaddo: the whole of #africa is looking up to its most populous country to come through these elections with flying colours. #niger…","2015-03-28 11:47:01",34
1728,"#nigeriadecides: this is the collation office  inec @ maiduguri road, gaji ward,  kaduna state. http://t.co/wad0jojcs5","2015-03-28 07:44:57",7
1729,"rt @daengineernet: inec chairman, prof. attahiru jega confirmed the reports, stating that the situation was not as bad as was widely report…","2015-04-11 09:09:07",7
1730,"#nigeriadecides: analysis of the election results so far: the independent national electoral commission has an... http://t.co/nxs7k3nzu8","2015-03-30 18:30:46",15
1731,"rt @channelstv: youths in obiakpor, rivers state allege that they saw some persons carting away election materials in the early hours of to…","2015-04-11 08:48:48",69
1732,"rt @drsope: #nigeiadecides #nigeria2015 surely there's a faster way to do this? this one that inec is forming like the high table at a wedd…","2015-03-30 21:05:15",5
1733,"rt @kendhammer: media at @inecnigeria presser are asking exactly the right questions now. what will happen if security isn't improved? #nig…","2015-02-07 22:09:43",23
1734,"rt @bbcworld: enough troops will be available for #nigeria's rescheduled election, minister tells bbc http://t.co/v5etorclvl","2015-02-09 16:53:39",21
1735,"rt @cutenaija: more results from the south east 

ebonyi - presidential election results

(ohaozara)
apc - 941 pdp -19812

#nigeriadecides …","2015-03-29 20:22:56",11
1736,"march on for a new nigeria @apcnigeria @apcfanclub @gebusites @kemmykafajao  @gbengagold #march4buhari http://t.co/7muq473ti0","2015-02-09 12:26:31",7
1737,"#nigeriadecides: kwara state governor wins reelection: and the kwara results are in.
incumbent governor of kwa... http://t.co/9pnlijkc7x","2015-04-13 07:20:53",11
1738,"rt @naijatunez: this election have bin compromised, it's a disgrace to jonathan and his hoodlums at the ss and se of nigeria. #nigeriadecid…","2015-03-30 06:47:53",6
1739,"rt @saharareporters: i will handover a #nigeria completely free of terrorist strongholds, president #jonathan assures http://t.co/oluhettfo…","2015-04-30 19:19:50",19
1740,"inec officially declares muhammad buhari as winner of the 2015 nigeria presidential elections. #nigeriadecides","2015-04-01 02:50:47",14
1741,"rt @vanillathots: quit screaming u need change. get your pvc &amp; vote! bad leaders are elected by good people who do not vote. #election #nig…","2015-02-03 14:47:37",50
1742,"excellent points made in 'election lessons from #nigeria' by @toluogunlesi: http://t.co/lvmcgfc3af #nigeradecides","2015-03-30 12:36:33",6
1743,"rt @yow_its_mustee: #nigeria deserves a better leader as by the grace of god is and will be exemplified by @thisisbuhari and @profosinbajo …","2015-03-10 21:27:36",5
1744,"rt @kolokennethk: &gt;&gt;&gt;&gt;&gt;&gt; rt @theonlyebuka: corpers sleep on hard floor ahead of tomorrow's election *sigh* #nigeriadecides http://t.co/gsh7…","2015-03-28 06:46:45",7
1745,"""@2015freeandfair: infographic: electoral violence in a flash! http://t.co/tsirywtoe9 #nigeriadecides http://t.co/96003mqnwq""","2015-03-29 12:01:50",11
1746,"rt @presidentobiang: “the police are arresting everyone that is arrestable."" 

now #nigeria2015 is starting to resemble a real african elec…","2015-03-28 17:52:12",13
1747,"rt @bar_baric: #nigeriadecides ""@nedunaija: this is scary. more military just arrived. this place is a flashpoint @inecnigeria @chairmannhr…","2015-03-29 13:01:44",8
1748,"#nigeriadecides day 3 - live updates of results of nigeria's presidential, national assembly elections http://t.co/z9jb8aripi","2015-03-30 08:25:18",6
1749,"[video] obama’s message to nigerians, gej and buhari on election. #nigeriadecides http://t.co/7bau2vzpwg via @okgist","2015-03-24 14:09:59",34
1750,"rt @africafactszone: there are 12 presidential candidates in the 2015 nigerian election #nigeriadecides","2015-03-28 14:34:14",15
1751,"rt @naijcom: 50 armed soldiers deployed to the residence of rivers pdp guber candidate, nyesom wike http://t.co/rfoug1spss #nigeriadecides …","2015-04-11 07:54:31",6
1752,"more to life in nigeria than #bokoharam - journalist @toluogunlesi on upcoming nigeria election http://t.co/n41aotr2xm #nigeriadecides","2015-02-11 08:58:00",8
1753,"rt @dirawnn: this is an intelligent man... @thisisbuhari dealing with issues on aljazeeera right now. how did we miss it in 2011? #nigeria","2015-02-08 19:56:16",23
1754,"rt @okikiolabillz: a christian apc candidate defeated gov babangida aliyu in a muslim dominated senatorial district. lesson for religion bi…","2015-03-30 08:33:42",391
1755,"rt @saharareporters: remember to use the hashtags #nigeriadecides #votereportng #justvoted &amp; #stayed2count to join in on our election conve…","2015-03-28 14:11:26",15
1756,"rt @iam_asalam: senior citizens 100yrs+ voting in the election.
they want a better #nigeria for
us. change is here.
http://t.co/ch3cc5rm8z","2015-03-29 10:54:57",5
1757,"“contrary to reports, prof. jega's security has not been withdrawn #nigeriadecides”","2015-03-31 13:33:52",9
1758,"rt @unocha: the lives of 1.5 million people have been torn apart by the violence in ne #nigeria. halima is one of them: http://t.co/laahrtd…","2015-04-14 17:48:58",37
1759,"ur gbagaun is what destroyed jega's watch  “@omegaxdreams: all eye on the result!!! #nigeria2015 #inec”","2015-03-31 08:48:34",8
1760,"rt @hcookey: apc leading a protest  against inec rivers state and arrest against apc members in rivers state #nigeriadecides http://t.co/wf…","2015-03-29 13:36:42",21
1761,"rt @leapafrica: #peacefulelection2015 a key test for a democracy is the successful and peaceful transfer of power from one party to another…","2015-03-31 11:20:40",6
1762,"#nga #nigeria elections jonos waiting for the big announcement http://t.co/b6kcwgachz","2015-02-07 16:23:36",29
1763,"rt @odidev: #ghana elections get 82% voter turnout - that's higher than the us, uk &amp; #nigeria http://t.co/bume7t1amc
#ghanarising http://t.…","2015-03-19 17:10:44",16
1764,"#nigeria a maiduguri 5 attacchi, 54 morti http://t.co/3llkqq73eg http://t.co/9vkwxosbjh","2015-03-07 16:34:21",9
1765,"rt @beekay_victoria: breaking: inec staff dies in benue state #nigeriadecides http://t.co/iipumtjrze","2015-03-28 13:02:58",6
1766,"#babanowthatyouarethere we want muslims and christians to live like brothers #nigeria http://t.co/lkbhjauivp","2015-03-30 11:22:47",321
1767,"contrary to reports, prof. jega's security has not been withdrawn #nigeriadecides","2015-03-31 13:33:42",89
1768,"@speakerboehner '#breaking boko haram fighters mass in #gwoza, #nigeria several residents killed: witnesses' https://t.co/hadi3ll6ub","2015-03-05 15:55:00",5
1769,"rt @ashionyeogene: president #gej and #buhari arriving at the #sheraton #abuja today to sign peace accord for election  #nigeriadecides htt…","2015-03-26 09:04:08",79
1770,"rt @ynaija: apc agent just asked prof. jega to address the issue of the river state elections #nigeriadecides","2015-03-31 11:42:32",7
1771,"rt @saharareporters: ""#ecowas has commended nigerians and #nigeria in general for their conduct during elections."" - @declan_africa #nigeri…","2015-03-29 14:09:31",20
1772,"this is why we need to stay calm and wait for march, a must read @ayosogunro  http://t.co/5asf4ejayn"" #march4buhari http://t.co/ovtftcboor","2015-02-08 01:39:41",11
1773,"rt @ngrguardiannews: international election observation missions congratulate nigerians #nigeria2015 http://t.co/drziukkt7e","2015-04-01 20:24:56",5
1774,"rt @blossomnnodim: what excuse can @inecnigeria proffer? otuoke (pdp) and daura (apc) are supposed to be the flagship as #nigeriadecides. i…","2015-03-28 08:39:18",15
1775,"rt @speaklagos: prof osinbajo about to speak and answer all your questions at #conversations4change watch now on tvc #youth #nigeria #chang…","2015-02-28 15:10:38",6
1776,"@nijaeye [boko haram or election]  kerry to visit nigeria ‘in a couple of days’   http://t.co/jxq86w4ox2 #nijaeyegermany,#nigeria","2015-02-01 12:58:07",5
1777,"we believe this election will be the best election in the history of elections in nigeria - prof. jega #nigeriadecides","2015-03-18 09:16:40",6
1778,"rt @iam_dannex: this presidential election result should be on livescore.#nigeriadecides","2015-03-31 12:56:47",44
1779,"rt @lizfumzy: @no_rookie  a thousand years is like a minute in god's eyes. 

2 hours is like 10 minutes in the eyes of inec.

#nigeriadecid…","2015-03-30 21:28:45",6
1780,"rt @ksa0510: #nigeriadecides #lagosdecides #nigeria2015 inec staff and security personnel on ground at 90% of pus in aguda http://t.co/e0cl…","2015-04-11 06:52:27",20
1781,"rt @rosanwo: #apc governorship candidate and deputy at rivers state inec hq claim no elections happened in their constituents #nigeriadecid…","2015-03-29 14:27:41",18
1782,"do not incite people to violence. vote peacefully. #no_violence #freeandfairelections #keepnigeriaone #nigeriadecides","2015-03-24 09:26:19",6
1783,"rt @gejwinningteam: buhari is d only nigerian senior officer to have failed all the senior military examinations in d history of our milita…","2015-02-21 17:48:03",5
1784,"rt @explorerataga: do this intolerant folks expect gej to influence a court judgement because of their empty threat. #noviolence #nigeriade…","2015-03-25 07:34:10",6
1785,"professor attahiru jega will be leaving office in june as #inec chairman http://t.co/zy7uqeitkj #news #nigeria","2015-04-03 13:20:32",5
1786,"rt @mrayedee: 3/50 it is a well known fact that @davidaxelrod was the architect of @barackobama's election and re-election #nigeriadecides …","2015-02-09 22:15:45",44
1787,"rt @eienigeria: deep quote there #rsvp rt @jogbosky: 'we elect hyenas &amp; expect them to take care of the goats' -prof.p.l.o lumumba #pvcpowe…","2015-03-05 14:27:55",5
1788,"#bokoharam has become politicized; it is not simply a security crisis. @lizzyafricaprog in @dw_english: http://t.co/jwm9ikvdpt #nigeria2015","2015-02-17 14:10:10",9
1789,"rt @naijcom: jega: we have informed the police to provide additional security for our office only in rivers, but across the country #nigeri…","2015-03-29 17:13:34",5
1790,"rt @segtec2: maiduguri women defy boko haram and came en-masse to vote out jonathan #nigeriadecides http://t.co/ytqgwo7hwa

@omojuwa @delem…","2015-03-28 13:22:42",75
1791,"rt @arafrika: cnn says nigerian elections marred by violence. these delusional bunch of nitwits. elections went well though not perfect. #n…","2015-03-29 12:42:57",20
1792,"rt @andymadaki: pushnews: #nigeriadecides: inec staff, voters scamper as explosion rocks polling unit in enugu http://t.co/hxmg5ag98d http:…","2015-03-28 09:28:54",8
1793,"rt @clancyreports: #nigeria military recovers some lost weapons from #bokoharam http://t.co/n9t6qntkrt #bringbackourgirls","2015-02-06 12:00:49",6
1794,"rt @apcnigeria: ""the comm conducted voting for idps in the ne, although with a few reported security incidents""- jega 
#nigeriadecides","2015-03-29 16:50:42",41
1795,"rt @mailandguardian: as #nigeria heads to the polls, its weakened army faces criticism over its failure to contain #bokoharam. http://t.co/…","2015-03-20 07:24:33",11
1796,"rt @ft: general muhammadu buhari edging closer to victory in nigerian election: http://t.co/pefx4o2igg #nigeriadecides http://t.co/o0lzxsfx…","2015-03-31 16:20:35",43
1797,"rt @glass_ice: this is the most credible and peaceful election so far in abeokuta ~ obasanjo.

keep the testimony, until result is out.
#ni…","2015-03-28 16:31:56",6
1798,"rt @mrfixnigeria: at the time governor amaechi demanded for the result sheets in his ward at ubima, voting had not started. ~ @inecnigeria …","2015-03-30 09:45:59",7
1799,"rt @mestertola: there is no permanent friend nor enemy in politics,only permanent interest which is peace. dnt be an instrument of violence…","2015-03-30 13:48:12",10
1800,"""they did not allow us to vote!"" heavy rain fails to dampen apc protest at inec office,port harcourt #nigeriadecides http://t.co/u5ehdsx5x2","2015-03-29 15:52:45",6
1801,"rt @super_spotter: let's not 4get gej &amp; gmb already signed 2 peace accords prior to d conduct of this election.. there shall be no violence…","2015-03-31 15:49:01",7
1802,"rt @gbengagold: this prof should have asked for a new set of eyes from the pdp for this rivers election fraud #pdpgameover #nigeriadecides …","2015-03-31 12:04:51",13
1803,"rt @tvcnews_africa: ""the decision of the commission is that we will take the results of the elections in rivers state"" - jega #nigeriadecid…","2015-03-31 11:46:47",9
1804,"#nigeria: ""israël, un allié crucial et fidèle contre boko haram""
http://t.co/rcxb8qbs3v","2015-02-20 15:26:55",9
1805,"breaking: gunmen attack collation centre, police station, inec office | #nigeriadecides http://t.co/wdycoeftso","2015-03-29 14:01:26",10
1806,"rt @bbcafrica: nigeria elections: a tale of two hats http://t.co/j2jgctkj3b #nigeriadecides","2015-03-27 00:29:39",26
1807,"rt @tweetoracle: social media is also one of the biggest winners in this election, we gave them close marking #nigeriadecides","2015-03-31 18:40:59",20
1808,"jonathan vs buhari: no matter the result, this is no ordinary nigerian election http://t.co/w8e2o4iigq #nigeriadecides","2015-02-10 16:00:51",5
1809,"rt @aminugamawa: chad strongman says nigeria is absent in fight against boko haram http://t.co/gpq3fr3m4h via @nytimes 
#nigeriadecides","2015-03-27 16:58:48",12
